Frame,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Arm Angle,Right Arm Angle
117.0,1191.8009948730469,388.19732308387756,1211.2164688110352,491.78576946258545,1100.6116104125977,484.7441017627716,1064.4755172729492,393.526668548584,979.3595123291016,439.0309238433838,1022.2518539428711,353.55308532714844,75.74145305162442,35.223128075398535
118.0,1189.3995666503906,384.7523045539856,1179.9628829956055,486.9431161880493,1077.12158203125,445.5224919319153,1071.3013458251953,391.9739270210266,987.4827575683594,439.1546165943146,1018.6983489990234,360.2126669883728,73.33821535863107,39.05018887741448
119.0,1185.8723831176758,380.80775141716003,1161.7618560791016,468.5373258590698,1064.5290756225586,434.2342972755432,1075.7433700561523,391.772278547287,994.3610000610352,440.0859010219574,1014.2400741577148,362.9522216320038,85.93460209673428,44.85209172545309
120.0,1179.3645858764648,368.41926097869873,1187.8034591674805,458.40388655662537,1114.2891311645508,478.43554615974426,1073.9556884765625,395.35231947898865,989.7349548339844,444.3854069709778,1001.5233993530273,360.05733489990234,99.88467443327562,51.83419137090638
121.0,1176.7608261108398,364.6211242675781,1199.4022750854492,454.9735128879547,1127.3851776123047,493.0405604839325,1073.675308227539,396.6370117664337,988.0694961547852,446.18698239326477,997.0626068115234,358.76935958862305,103.792108890659,54.06342100152138
122.0,1168.8947296142578,365.4156482219696,1228.092269897461,454.85838174819946,1218.1070709228516,520.9177136421204,1072.2938919067383,407.7824592590332,987.462043762207,454.8839056491852,996.5214157104492,362.9038453102112,137.90600044096,55.33443947958764
123.0,1169.681053161621,376.39259934425354,1266.3622283935547,453.7726664543152,1279.3587112426758,560.7985353469849,1071.123390197754,412.42282032966614,986.0533905029297,454.88487124443054,997.2049713134766,366.4429771900177,135.59620388795162,56.287805034431564
124.0,1170.2117156982422,381.0893511772156,1271.1421966552734,453.4759712219238,1284.5155334472656,564.8856425285339,1070.3884506225586,415.2168023586273,985.8579254150391,456.3587558269501,997.855339050293,365.5908715724945,132.4927112675664,56.51776452461995
125.0,1181.0134506225586,380.97467064857483,1291.6874313354492,435.8473241329193,1322.4309539794922,547.2845149040222,1071.0579299926758,413.9825141429901,986.6926574707031,455.46403527259827,997.8522491455078,358.55876326560974,131.7956454772518,57.24790500490401
126.0,1186.9055557250977,377.6482594013214,1301.5486907958984,417.09211707115173,1334.9427795410156,517.0582938194275,1075.1503372192383,413.37435007095337,992.4126434326172,449.63332056999207,998.755989074707,354.74971532821655,127.45827147642558,62.51028373877773
127.0,1193.5123443603516,371.5350115299225,1306.984634399414,406.3585603237152,1320.3159713745117,498.71851801872253,1084.9610137939453,401.9002139568329,1006.8689346313477,440.5538606643677,1012.3285675048828,349.7850430011749,115.27415216678867,60.22360512952436
128.0,1199.202003479004,369.9789547920227,1292.8631973266602,414.7743022441864,1288.330421447754,499.8674154281616,1100.1493835449219,392.0997440814972,1056.1719131469727,423.7969207763672,1044.192123413086,373.37228178977966,112.5112211230545,67.58192036241395
129.0,1201.9745635986328,368.83849024772644,1289.999656677246,416.9424498081207,1281.9495391845703,497.767117023468,1101.8175888061523,388.9458203315735,1054.5066833496094,420.1240861415863,1039.8615646362305,381.2191593647003,112.96783816166987,77.24281769684606
130.0,1206.1069107055664,371.69394850730896,1245.274314880371,436.67303681373596,1156.5462112426758,491.2879407405853,1122.5050735473633,389.60702776908875,1106.5441131591797,453.4660577774048,1085.3288269042969,460.68851709365845,90.53330237757297,122.83348895827862
131.0,1203.8980865478516,377.0148289203644,1179.752197265625,440.9684228897095,1085.2959823608398,466.02590918540955,1143.138656616211,391.2992012500763,1124.9267578125,479.4628429412842,1080.761833190918,510.29175639152527,125.54149007098721,136.58799324208763
132.0,1183.2988357543945,381.40854477882385,1083.592643737793,430.97631454467773,996.9529724121094,411.1506164073944,1157.1061706542969,391.5813481807709,1134.8565673828125,472.7657639980316,1095.7256698608398,503.4064507484436,140.67722432710033,143.38832842163822
133.0,1164.8652648925781,375.49437046051025,1060.7826232910156,396.326379776001,970.949592590332,376.1507821083069,1169.6094131469727,384.6636950969696,1104.0539932250977,402.08988904953003,1059.8040390014648,397.9038405418396,156.02385293494538,159.70957431562562
134.0,1141.8875885009766,357.22772240638733,1031.8317031860352,354.1327965259552,928.1714630126953,365.4079556465149,1199.366111755371,371.3677704334259,1139.5610046386719,380.19372940063477,1060.360336303711,368.4281122684479,172.18150988205335,163.15520987739617
135.0,1142.3491287231445,341.06768131256104,1033.9882278442383,338.6266887187958,931.3613891601562,363.4248161315918,1181.2635040283203,358.4844768047333,1122.6713562011719,372.5320851802826,1042.6509475708008,367.43879556655884,165.12532488935602,162.8757242716595
136.0,1138.9201354980469,340.7361602783203,1029.4765090942383,347.0587170124054,924.4091606140137,376.2521696090698,1207.6844787597656,357.9726791381836,1163.7992477416992,368.5296928882599,1083.2714080810547,371.0396611690521,167.77810101194822,168.2592252778201
137.0,1136.9707489013672,338.67477536201477,1029.3881607055664,351.72411918640137,927.0538330078125,378.66104006767273,1210.5918502807617,356.28565549850464,1182.0933151245117,373.8940894603729,1100.8906173706055,376.3243317604065,172.16882506657822,150.0035029306324
138.0,1135.1434707641602,340.5098247528076,1032.6169967651367,355.5176532268524,931.4363479614258,376.48677706718445,1210.722312927246,358.1291699409485,1255.4451370239258,375.49346923828125,1292.2616958618164,388.64880323410034,176.61933325103016,178.4434420608173
139.0,1130.5421447753906,343.6685121059418,1033.0946731567383,362.7224099636078,946.4960861206055,380.39000272750854,1217.9461669921875,361.01613879203796,1270.770378112793,395.8035743236542,1312.6012802124023,397.73354172706604,179.53238579596461,149.2746618185513
140.0,1123.2338333129883,355.83053827285767,1012.9765319824219,384.52773928642273,923.0760955810547,405.1755452156067,1226.1243438720703,372.063707113266,1299.1856002807617,397.2650349140167,1352.6094818115234,397.5950753688812,178.34606614198702,161.32288918005904
141.0,1110.8160781860352,377.4124610424042,1013.8653945922852,414.59174036979675,929.2525863647461,421.1444628238678,1220.2305221557617,389.86963748931885,1307.684555053711,419.01835083961487,1364.835205078125,419.1625463962555,163.44720883561732,161.7111639209388
142.0,1108.0212020874023,383.0691432952881,1014.3408966064453,419.00190353393555,931.1296463012695,424.4826865196228,1222.950439453125,396.84545159339905,1314.1949844360352,424.6453893184662,1364.483413696289,421.2938404083252,162.78318277118407,159.24240280591428
143.0,1105.8794403076172,392.0088815689087,1027.6962661743164,420.2930974960327,941.7646408081055,438.7842786312103,1227.3584747314453,410.1868236064911,1323.2946395874023,435.9419846534729,1407.1482467651367,440.3797960281372,172.2554691803392,168.00207655569324
144.0,1093.7005233764648,396.1072540283203,1019.4692230224609,424.83397006988525,946.9271278381348,456.4161765575409,1220.1038360595703,411.1507773399353,1297.471046447754,439.4531464576721,1368.8261032104492,435.91224431991577,177.62933403266888,157.06563909833633
145.0,1098.0615234375,395.1962471008301,1052.9457092285156,435.42140007019043,1027.3267364501953,447.6656949520111,1218.9973068237305,407.3301100730896,1302.9937362670898,434.1887855529785,1383.745994567871,433.0458104610443,163.824813476176,161.45690130905552
146.0,1097.530288696289,397.2331702709198,1053.9530181884766,439.35240268707275,1008.8873291015625,453.0378484725952,1218.0901336669922,406.44404768943787,1298.789405822754,431.5431833267212,1378.8121032714844,432.0816957950592,152.86710208811095,163.1087962017263
147.0,1102.2118377685547,393.2930588722229,1094.5882415771484,442.0218551158905,1066.321792602539,455.9887719154358,1217.9276275634766,405.13508677482605,1291.6014862060547,430.86095809936523,1378.377571105957,430.27461647987366,125.18655127493517,160.36438055437765
148.0,1112.8990173339844,395.4485249519348,1044.9755859375,459.5936608314514,983.5232162475586,475.94775438308716,1226.6725158691406,404.7979009151459,1310.5031204223633,429.82632279396057,1393.7286758422852,432.65023827552795,151.54121410184192,165.3198565514121
149.0,1118.0766677856445,395.1990795135498,1039.8821640014648,463.520028591156,983.7874603271484,488.643593788147,1231.039695739746,405.0010943412781,1313.5883331298828,429.8856747150421,1390.349006652832,431.99350476264954,162.98182799086894,164.79731359512655
150.0,1123.2215881347656,399.45281624794006,1031.224365234375,454.6649730205536,947.1575546264648,474.4197642803192,1232.3526763916016,410.9883964061737,1318.8885498046875,436.65584921836853,1391.3285064697266,436.8069648742676,162.25387769564517,163.59861138566652
151.0,1124.5008087158203,409.7880005836487,1032.1667861938477,453.35420966148376,934.888973236084,468.8764750957489,1235.3590393066406,420.62397480010986,1314.964599609375,450.29098749160767,1396.5617752075195,450.0616264343262,163.80657929506162,159.3997745534138
152.0,1116.1249923706055,420.4866349697113,1008.5923004150391,452.77230978012085,930.2337455749512,467.6829993724823,1233.219223022461,427.2237539291382,1311.980323791504,456.12186312675476,1390.7470321655273,457.5799763202667,174.06200230609386,160.9120154328995
153.0,1104.861946105957,414.6523153781891,1006.6931533813477,439.58250403404236,940.2663230895996,467.76864767074585,1231.2990188598633,426.52154088020325,1308.6756134033203,455.05948305130005,1387.5531005859375,459.62156653404236,171.25675440860883,163.06523973197687
154.0,1101.8792724609375,413.2326006889343,1002.7540969848633,435.1618158817291,970.9855270385742,464.0939140319824,1229.7675704956055,426.97875022888184,1306.615219116211,454.81029510498047,1385.3114318847656,459.6525299549103,150.14990427973973,163.61238693056157
155.0,1099.8311233520508,413.0788457393646,997.5141906738281,419.40603733062744,1026.844825744629,413.23681712150574,1222.2980117797852,424.59614396095276,1298.2147979736328,455.5830931663513,1386.8935775756836,460.99570512771606,8.339472523739945,161.28897538155687
156.0,1096.5000915527344,404.91377234458923,1003.7222671508789,417.0944666862488,951.7520713806152,412.50080823898315,1220.5058670043945,423.36002111434937,1296.7571640014648,453.8409662246704,1384.5389556884766,461.0296618938446,167.46922065728032,162.89293481963932
157.0,1093.3585739135742,397.4752449989319,1004.3416213989258,416.4339351654053,922.9114723205566,421.6551661491394,1218.6854553222656,413.98061513900757,1292.658348083496,450.63090920448303,1383.6442565917969,463.24116468429565,171.64560974765268,161.53430224884553
158.0,1091.4171981811523,396.5130937099457,986.1426544189453,419.01989579200745,883.5988426208496,441.37291073799133,1214.9806594848633,413.8120222091675,1292.5699996948242,451.30415439605713,1384.039306640625,465.11380791664124,179.77042873774005,162.7950278289667
159.0,1091.9808197021484,395.43230295181274,982.5433731079102,420.4727625846863,881.6556358337402,446.4789140224457,1213.4807968139648,413.82251501083374,1291.2612533569336,451.70687198638916,1383.551902770996,465.10836839675903,178.43338772070373,162.2929310423552
160.0,1086.5309143066406,401.23836278915405,980.0901031494141,429.7501051425934,869.7716903686523,463.1887972354889,1205.8507919311523,417.5995695590973,1277.5407028198242,456.74734354019165,1377.4309158325195,471.6155791282654,178.13286832206782,159.82840794617826
161.0,1075.2369689941406,412.6185464859009,974.2301559448242,445.5566740036011,866.5288925170898,471.162006855011,1199.1107940673828,428.63091588020325,1279.1156387329102,462.25651502609253,1365.527687072754,477.80675053596497,175.3124054162203,167.40469818135756
162.0,1074.7334289550781,410.5778896808624,980.1117324829102,444.7300601005554,876.5273094177246,467.19865679740906,1197.4385833740234,429.48826789855957,1268.6494445800781,462.4389159679413,1352.900505065918,475.0057518482208,172.39226371257396,163.65275886166862
163.0,1076.5595626831055,398.7852358818054,1000.3803634643555,434.1992139816284,957.8253936767578,459.18537497520447,1194.349708557129,428.91647458076477,1259.604263305664,461.20240688323975,1350.765380859375,473.32024097442627,174.51330957330515,161.24702529709344
164.0,1078.6539459228516,391.0132563114166,1015.1519393920898,422.37929821014404,971.4736175537109,449.6864604949951,1194.012680053711,421.78919076919556,1262.2721099853516,461.13359212875366,1355.4368591308594,472.1941637992859,174.27337944996742,156.81155900450864
165.0,1079.9622344970703,386.9091546535492,1001.8970489501953,423.112667798996,969.6837615966797,448.8393759727478,1192.939567565918,413.3971703052521,1263.5805130004883,458.6310911178589,1355.742416381836,471.45174980163574,166.2678438753948,155.28671421226673
166.0,1083.6977005004883,388.4084665775299,983.1456756591797,429.2548191547394,875.1271820068359,450.55955171585083,1193.880271911621,413.0530321598053,1266.84814453125,458.7511146068573,1359.7060775756836,471.2330746650696,169.04934522870275,155.5978493411254
167.0,1087.639045715332,389.29272651672363,980.0423812866211,430.1781213283539,865.1743125915527,451.28387689590454,1195.5267333984375,413.3319282531738,1275.4127883911133,459.59768414497375,1370.1210021972656,472.98041582107544,169.6051803381045,157.96578180766807
168.0,1085.753402709961,389.7655785083771,982.1690368652344,430.4145312309265,875.0664710998535,450.2641439437866,1196.180534362793,413.41200828552246,1275.512351989746,462.85231947898865,1367.7766799926758,473.3550989627838,169.07343555769125,154.56269310740987
169.0,1085.2760696411133,385.6163191795349,983.7312698364258,417.86575198173523,901.2551307678223,425.668340921402,1196.5367889404297,412.26813197135925,1275.9947204589844,459.92453813552856,1364.8735427856445,473.1848967075348,167.78510144187604,157.53167949601817
170.0,1087.3807525634766,368.156715631485,985.034294128418,388.749064207077,928.9006805419922,417.2074091434479,1197.7210235595703,401.49781823158264,1274.7489166259766,442.9955291748047,1363.1060028076172,471.8687582015991,164.49228359833455,169.78334610945717
171.0,1092.3680877685547,354.4268846511841,983.0221939086914,362.95849800109863,925.3853988647461,338.7527310848236,1201.6160202026367,387.47995018959045,1278.4065628051758,433.7618637084961,1368.7231063842773,469.82707142829895,152.75760773121493,170.69030869741727
172.0,1092.6605987548828,350.895220041275,983.7443161010742,359.9674701690674,923.1275367736816,341.5712070465088,1202.7227783203125,385.13197660446167,1278.6499786376953,431.9551384449005,1368.6966705322266,464.8594057559967,158.3562643634403,168.41147044228742
173.0,1095.765495300293,345.02349972724915,986.8623733520508,345.2834701538086,918.4006118774414,322.8628635406494,1205.3707122802734,375.49060463905334,1282.4665832519531,424.1646194458008,1368.6634826660156,459.0061283111572,161.73007280057453,169.74295147612855
174.0,1102.9016876220703,335.82929491996765,999.8514175415039,321.8668520450592,917.7704429626465,305.9224605560303,1211.2363815307617,369.9207293987274,1284.9213409423828,421.95961833000183,1367.618637084961,449.58162903785706,176.7231921508213,163.23894158273777
175.0,1106.8780517578125,328.93391489982605,998.803596496582,301.81169629096985,893.7820816040039,290.76905250549316,1211.6764068603516,359.8583257198334,1286.6015625,420.0506043434143,1367.431869506836,444.5614993572235,171.91446759172987,158.09215474535782
176.0,1115.9867477416992,330.021014213562,1010.2094650268555,293.1736743450165,898.0612564086914,269.96346831321716,1214.7819900512695,365.6549549102783,1292.9942321777344,423.82556676864624,1369.533805847168,448.0678653717041,172.48716481201348,160.93435466792394
177.0,1117.196388244629,329.71421241760254,1011.7128753662109,291.12661242485046,900.0316429138184,265.3834569454193,1217.5951766967773,368.4929037094116,1297.4975967407227,426.133371591568,1370.5269241333008,448.7573003768921,172.88692876020372,161.40643895956708
178.0,1119.6002197265625,334.17497277259827,1022.0971298217773,292.06684470176697,927.0599555969238,246.04100704193115,1223.199577331543,370.22563219070435,1301.6582107543945,434.4638192653656,1375.6885528564453,465.460649728775,177.51722227169486,163.41029457472197
179.0,1138.044662475586,360.9634494781494,1087.1429443359375,307.6955187320709,1017.0542907714844,255.57497262954712,1231.4444732666016,400.7892322540283,1310.0323104858398,468.7942707538605,1381.7292022705078,493.9278781414032,170.33462386014654,158.4474218255619
180.0,1138.2990646362305,365.56254744529724,1096.168212890625,312.78156638145447,1023.5525894165039,256.1262148618698,1237.467041015625,407.55982518196106,1312.8316497802734,477.6515793800354,1387.0464706420898,500.8049440383911,166.55924832776515,154.40284140341598
181.0,1151.371192932129,390.7007896900177,1118.8529205322266,372.68033623695374,1067.431297302246,309.03151631355286,1234.8571014404297,413.27991485595703,1303.3023834228516,481.18144154548645,1369.9156951904297,503.75821709632874,157.92824269850607,153.95119177009448
182.0,1235.3776931762695,427.1428370475769,1298.7040328979492,500.89545249938965,1339.3952178955078,488.17132115364075,1140.1533508300781,416.770316362381,1054.024429321289,462.82042264938354,1050.5096054077148,441.13296031951904,113.28597583767971,71.07386948334711
183.0,1193.148536682129,431.20747804641724,1164.020118713379,510.7599413394928,1152.8914260864258,483.4782385826111,1182.9764556884766,441.39161109924316,1182.484245300293,520.1449477672577,1202.8752136230469,485.7753252983093,42.301807226481365,30.321908719130256
184.0,1222.826042175293,446.52989745140076,1263.2368469238281,503.4049701690674,1291.8736267089844,487.0578610897064,1146.1330032348633,442.17432260513306,1100.8036422729492,511.494437456131,1103.0851364135742,487.1957802772522,95.6749187046385,27.81722146349489
185.0,1239.4614028930664,457.0537269115448,1281.0027694702148,549.1315054893494,1257.2339630126953,563.9791417121887,1154.8481369018555,433.9338684082031,1130.0197219848633,510.5487012863159,1131.8787002563477,543.8778948783875,97.70898037795234,158.85171294022362
186.0,1275.3948211669922,488.5163605213165,1286.1450576782227,604.1839528083801,1207.7294540405273,624.4671177864075,1166.374282836914,428.12642455101013,1093.1935501098633,397.9515731334686,1064.289894104004,376.0905611515045,99.19254373034238,165.3062829761085
187.0,1309.7193145751953,480.65332531929016,1284.2096328735352,566.2190008163452,1221.1915969848633,592.1503829956055,1168.945083618164,394.66726183891296,1099.266471862793,309.4513249397278,1032.689323425293,211.2400370836258,128.96763566872005,174.86135650852836
188.0,1310.7562637329102,484.5825254917145,1290.4080963134766,573.6054182052612,1213.3141708374023,555.9412693977356,1199.219627380371,392.453795671463,1132.3234176635742,353.05506348609924,1095.0266647338867,309.16322350502014,89.96990639943039,160.85205482929493
189.0,1311.119041442871,483.10307264328003,1291.1551666259766,574.2032504081726,1218.3383560180664,545.9868836402893,1203.548469543457,393.1183183193207,1139.2529296875,361.1571478843689,1110.245018005371,319.9907648563385,81.17927090206682,151.60232638191223
190.0,1330.8026504516602,454.0904760360718,1322.1081161499023,544.6703910827637,1254.004898071289,542.5579261779785,1198.4644317626953,395.0196397304535,1130.9369659423828,427.2679138183594,1118.3554458618164,486.43283128738403,93.70621358852036,127.53239140351252
191.0,1344.6072006225586,421.4532279968262,1330.3187942504883,516.4614272117615,1346.0786819458008,562.7787780761719,1203.3478546142578,406.89098954200745,1206.0634231567383,530.8212125301361,1260.9233093261719,619.8609066009521,152.65598384658455,149.61686563885985
192.0,1345.4578399658203,415.8573782444,1327.042236328125,504.2723000049591,1344.982795715332,551.5398287773132,1205.8844375610352,409.30002093315125,1216.3138961791992,531.5874767303467,1270.221290588379,620.7977271080017,147.44986531431533,153.73129668591082
193.0,1356.1857604980469,391.35050654411316,1346.6520309448242,462.495242357254,1351.7789840698242,516.8834888935089,1204.9600982666016,408.80228877067566,1214.6895217895508,515.7312119007111,1281.3256072998047,595.7645416259766,166.9824439926754,145.4180987968816
194.0,1353.6492919921875,389.1167628765106,1393.791618347168,409.0839207172394,1382.1997833251953,470.32023310661316,1204.2902755737305,392.4263405799866,1200.7914733886719,497.2917866706848,1259.6242904663086,572.0875668525696,105.72709654651368,139.90119373326104
195.0,1348.2664489746094,397.5622773170471,1417.0438385009766,399.72392320632935,1465.7058334350586,400.569269657135,1203.534278869629,389.43753361701965,1185.6583786010742,486.24772667884827,1238.0105209350586,565.7040810585022,179.1950398530745,136.15817347467816
196.0,1345.3732681274414,398.16912174224854,1415.4955673217773,392.62650847435,1430.06103515625,416.1635363101959,1203.3713150024414,388.9394474029541,1179.7217559814453,481.60279512405396,1229.3785858154297,561.8531584739685,117.23116895826425,133.93446158280415
197.0,1343.2153701782227,402.6648688316345,1408.2008743286133,423.2911419868469,1403.763542175293,497.0521903038025,1199.9560546875,390.6811237335205,1158.391227722168,461.99631929397583,1171.2324142456055,546.3946223258972,104.16667529111001,141.1137772347062
198.0,1337.9399871826172,410.2977705001831,1401.9125747680664,434.9164581298828,1422.5703048706055,507.7921199798584,1195.9438705444336,394.60620403289795,1136.2068557739258,455.35868883132935,1098.9323043823242,517.5709283351898,126.87451260370835,166.41086297963017
199.0,1330.1264190673828,424.0060365200043,1400.3804397583008,482.78886795043945,1439.732666015625,575.0001239776611,1182.1901321411133,417.21832036972046,1107.3102951049805,473.30723762512207,1037.577896118164,504.8159945011139,153.03077276092873,167.48081739038994
200.0,1319.8804092407227,435.79589009284973,1391.0609436035156,502.45102643966675,1424.9609756469727,585.1740217208862,1172.6745986938477,437.9398012161255,1104.5735549926758,511.1392593383789,1021.5537643432617,506.00045800209045,155.40345638399836,129.39154186825232
201.0,1315.5810928344727,437.28763818740845,1383.3903121948242,508.3423161506653,1426.659049987793,587.2752857208252,1173.5133361816406,441.08033537864685,1107.9219818115234,514.0435767173767,1022.0709228515625,508.4033739566803,165.06910546847575,128.1956229376224
202.0,1312.389907836914,445.0920295715332,1379.8926544189453,532.8861701488495,1415.021095275879,635.0186920166016,1175.8802032470703,443.88474583625793,1118.5893630981445,522.2335302829742,1053.0842971801758,540.0932765007019,161.42484083659224,141.42615072249345
203.0,1311.6712188720703,444.24697279930115,1379.6256637573242,531.9567203521729,1362.0268249511719,627.8293204307556,1176.4583587646484,445.69864869117737,1121.4196014404297,520.8900654315948,1075.381965637207,587.1621179580688,131.8310372431907,178.58334631408465
204.0,1312.5089263916016,442.39795446395874,1372.7898788452148,527.2896766662598,1333.8605117797852,628.5129618644714,1191.7472076416016,445.2845370769501,1176.9049072265625,532.3303735256195,1166.8156814575195,620.1424741744995,123.58553834963689,176.87777740893046
205.0,1313.0587005615234,440.5608129501343,1370.6553268432617,528.3313608169556,1330.7267761230469,627.0836877822876,1193.1570053100586,445.28836727142334,1181.8933868408203,539.3679213523865,1169.0925979614258,630.7562971115112,124.71141558921667,178.85365083141403
206.0,1313.367805480957,435.02933621406555,1364.4086837768555,523.3211123943329,1329.997329711914,623.0739569664001,1210.678482055664,443.6176300048828,1208.8970947265625,513.3101749420166,1192.8521347045898,555.1203203201294,130.93538295730815,160.46951552599378
207.0,1314.1641998291016,431.8080139160156,1363.2180404663086,525.0585401058197,1324.6450424194336,622.7517056465149,1216.1259841918945,441.6417968273163,1216.5328216552734,523.5618996620178,1204.8774719238281,611.2550711631775,130.7076715798676,172.144613143205
208.0,1314.2451095581055,430.42370438575745,1363.3756256103516,526.1160278320312,1327.192268371582,621.9977688789368,1216.860466003418,441.1761546134949,1217.0053482055664,524.3954014778137,1203.1655502319336,617.6847767829895,132.14780652850112,171.4617725160201
209.0,1314.3371200561523,429.4844377040863,1360.7647705078125,525.4125916957855,1321.135597229004,615.267698764801,1217.637062072754,436.09902262687683,1219.189682006836,525.5191612243652,1204.7702407836914,617.4458241462708,130.37466188986025,170.09059483751534
210.0,1312.9389953613281,428.26987981796265,1353.273811340332,523.5214734077454,1301.843605041504,597.1115469932556,1226.66015625,431.87026262283325,1225.1937103271484,520.3781068325043,1204.3061828613281,604.5962619781494,122.10079424723324,167.01996544745134
211.0,1310.2032852172852,427.6612329483032,1337.384033203125,521.5888023376465,1282.0286178588867,574.8111891746521,1222.6198196411133,430.62097549438477,1217.6434707641602,519.7028660774231,1190.555763244629,594.1257977485657,117.73518072044035,163.19738642998348
212.0,1309.0919494628906,419.70688462257385,1317.3530960083008,521.3079750537872,1257.330665588379,558.1420540809631,1221.0446548461914,429.02294754981995,1213.147315979004,520.0646424293518,1166.9353866577148,591.1741018295288,116.88779882231219,151.93902138309133
213.0,1308.9018630981445,417.7638816833496,1314.5934677124023,520.9870111942291,1253.777732849121,556.1448168754578,1220.621566772461,428.3810842037201,1211.8339920043945,520.143563747406,1159.9992370605469,589.3566584587097,116.87634126225888,148.6401053319921
214.0,1305.4948425292969,411.9037163257599,1304.1559982299805,513.4963417053223,1233.390769958496,550.124716758728,1219.2712783813477,418.6493968963623,1209.551010131836,513.6639368534088,1157.992286682129,574.4477391242981,118.12130300220863,145.5355537558262
215.0,1303.322868347168,402.9755973815918,1298.1048202514648,507.34150886535645,1215.1983261108398,547.8730773925781,1216.629981994629,409.9778687953949,1209.6138381958008,503.3938658237457,1156.992073059082,554.8645663261414,118.91548876012382,138.66166173972667
216.0,1298.5889053344727,396.4305353164673,1288.0817413330078,504.12076592445374,1205.2445983886719,551.523928642273,1212.1246719360352,402.60496973991394,1208.6997985839844,499.41957235336304,1156.0971450805664,551.953489780426,125.3527630758652,136.98856817380704
217.0,1294.214744567871,389.24071311950684,1279.8405075073242,497.2038209438324,1206.4067459106445,555.1154923439026,1205.8332824707031,393.0569064617157,1208.0616760253906,484.84822511672974,1157.4697494506836,552.4254083633423,135.8439557894377,141.78881088098763
218.0,1292.5078582763672,387.2424781322479,1280.357894897461,495.1399576663971,1203.2384490966797,554.6652030944824,1203.8793182373047,386.65607213974,1207.8393173217773,474.3759262561798,1158.8650131225586,548.3379793167114,134.08785055632964,143.90449876787164
219.0,1289.8563766479492,390.28130292892456,1271.6467666625977,496.652272939682,1197.1997451782227,556.8976593017578,1204.0494918823242,389.72949743270874,1208.9921951293945,471.42876863479614,1159.3610000610352,533.3476603031158,138.69539287792696,137.8239177396149
220.0,1283.2720184326172,393.64012598991394,1262.3479843139648,501.2069857120514,1192.5017166137695,575.7290196418762,1204.610366821289,393.64630579948425,1211.6083145141602,477.4468731880188,1159.984130859375,535.1821303367615,147.86281172290063,133.4248647685487
221.0,1281.8642807006836,398.65307807922363,1248.7814712524414,519.2974126338959,1181.7464447021484,600.075409412384,1201.8593215942383,395.46902775764465,1211.7498779296875,480.1939594745636,1184.0200424194336,536.656014919281,155.6463961321035,147.18485064791355
222.0,1282.2276306152344,408.68287682533264,1245.6240463256836,534.2683231830597,1179.4054412841797,617.0814728736877,1198.9429092407227,408.5220730304718,1209.3000411987305,492.46004462242126,1180.4320907592773,533.3016979694366,157.6031387490877,137.71214069891502
223.0,1282.3040771484375,417.4049699306488,1247.7337646484375,540.7245182991028,1188.4539413452148,623.2946920394897,1185.7403182983398,422.5077223777771,1198.9258575439453,512.5593280792236,1147.529411315918,519.2548298835754,159.9840392219021,89.09204963965647
224.0,1280.6380462646484,430.4148852825165,1250.0302505493164,551.5315246582031,1194.9446868896484,641.1349010467529,1179.9469757080078,437.1471440792084,1193.0354690551758,534.8060309886932,1158.5276412963867,612.4990797042847,162.6004725281278,148.41787732691625
225.0,1279.8646545410156,435.4137718677521,1255.5279922485352,555.3844428062439,1213.0308151245117,640.796685218811,1177.6448822021484,443.0498278141022,1193.1058502197266,538.117378950119,1169.3909454345703,618.6596417427063,165.01432783558005,154.35621486439686
226.0,1279.6306228637695,438.2699704170227,1259.2002868652344,557.4121928215027,1217.7454376220703,641.5963912010193,1176.8936920166016,443.83556485176086,1193.6774826049805,539.3216693401337,1185.523452758789,630.9512829780579,163.51332880625395,164.94553792880916
227.0,1279.3597412109375,438.87494802474976,1270.5804061889648,558.7377619743347,1239.2992401123047,650.7683229446411,1176.540412902832,446.2850224971771,1194.466667175293,543.4861207008362,1195.9729385375977,638.6106419563293,165.41625557841814,170.45786071797926
228.0,1279.8057174682617,440.09507417678833,1284.3229293823242,561.4273309707642,1265.6077194213867,656.9124698638916,1176.6698455810547,447.79341101646423,1196.3056182861328,543.988037109375,1205.826644897461,641.328341960907,166.7783907483329,174.0493993324047
229.0,1281.5007019042969,442.5691866874695,1301.169090270996,561.8247056007385,1285.9252166748047,664.8154163360596,1178.086280822754,444.01503682136536,1203.8943099975586,540.5837345123291,1220.9384536743164,645.7417559623718,162.21537533705916,174.24386838165898
230.0,1285.4011917114258,443.87171030044556,1320.1381301879883,558.5258460044861,1316.7536544799805,662.0940470695496,1179.5598220825195,443.740131855011,1216.3215637207031,538.1998407840729,1234.8354721069336,637.9305410385132,161.2729993408647,169.25166893622773
231.0,1289.2683792114258,441.62187337875366,1331.2669372558594,557.3494291305542,1334.1532516479492,663.032283782959,1180.1265335083008,443.9059889316559,1217.127685546875,537.6031029224396,1235.3680801391602,629.8673701286316,161.61813724221784,169.63386573434443
